year,direction,family,state,tail,n,flagged,symbols,exchanges,loser_rejection,winner_sacrifice,selective_efficiency,TP1,TP1_rate,Loss,Full_Stop,Avg_R,Net
2023,LONG,quality,WEAK_BREAK,LOSER,3,24,22,1,0.6176470588235294,0.3333333333333333,0.2843137254901961,3,12.5,21,21,-0.567619208034896,-129.32980411767744
2023,LONG,quality,WEAK_BREAK,LOSER,5,22,21,1,0.59375,0.3333333333333333,0.2604166666666667,3,13.636363636363635,19,19,-0.5125167561447982,-105.8780350908495
2023,LONG,transition,SPIKE_BREAKOUT,NONE,0,45,41,1,1.0,0.8888888888888888,0.11111111111111116,8,17.77777777777778,37,36,-0.32218376525081754,-145.82333727512147
2023,LONG,transition,SPIKE_BREAKOUT,WINNER,1,45,41,1,1.0,1.0,0.0,8,17.77777777777778,37,36,-0.32218376525081754,-145.82333727512147
2023,LONG,transition,SPIKE_BREAKOUT,WINNER,3,43,39,1,1.0,1.0,0.0,6,13.953488372093023,37,36,-0.5514863367046767,-236.35636401850454
2023,LONG,transition,SPIKE_BREAKOUT,WINNER,5,41,37,1,1.0,1.0,0.0,4,9.75609756097561,37,36,-0.7587835784557827,-302.2725048078775
2023,LONG,transition,SPIKE_BREAKOUT,LOSER,1,44,40,1,1.0,0.8888888888888888,0.11111111111111116,8,18.181818181818183,36,35,-0.3020781499592512,-133.47479683461353
2023,LONG,transition,SPIKE_BREAKOUT,LOSER,3,42,38,1,1.0,0.8888888888888888,0.11111111111111116,8,19.047619047619047,34,33,-0.25962948913467027,-109.47619670195505
2023,LONG,transition,SPIKE_BREAKOUT,LOSER,5,40,37,1,1.0,0.8888888888888888,0.11111111111111116,8,20.0,32,31,-0.21392365465010518,-86.0244276751271
2023,LONG,transition,WEAK_TRANSITION,NONE,0,1,1,1,0.0,0.1111111111111111,-0.1111111111111111,1,100.0,0,0,4.636865976382733,46.36152837622679
2023,LONG,transition,WEAK_TRANSITION,WINNER,1,0,0,0,0.0,0.0,0.0,0,,0,0,,0.0
2023,LONG,transition,WEAK_TRANSITION,WINNER,3,0,0,0,0.0,0.0,0.0,0,,0,0,,0.0
2023,LONG,transition,WEAK_TRANSITION,WINNER,5,0,0,0,0.0,0.0,0.0,0,,0,0,,0.0
2023,LONG,transition,WEAK_TRANSITION,LOSER,1,1,1,1,0.0,0.1111111111111111,-0.1111111111111111,1,100.0,0,0,4.636865976382733,46.36152837622679
