結果,candidate_id,source_version,candidate_family,slot,exchange,symbol,direction,entry_time,entry,stop,tp1,tp2,tp3,outcome,exit_reason,exit_time,tp1_time,tp2_time,tp3_time,selected_ma,ma_reason,risk_usdt,realized_profit_usdt,unrealized_profit_usdt,priority_score,priority_components,rr1,forced_by_core,replaced_by,entry_time_utc8,exit_time_utc8,base,module,forced_for_core,version,entry_mode,asset_group,signal_time,risk_price,stop_pct,ret4_before_entry_pct,ret8_before_entry_pct,volume_ratio,volume_build_3v20,range20_atr,ema20_slope8_atr,prior_resistance_room_r,score,audit_future_8h_gain_pct,audit_became_own_pump_within_8h,audit_own_pump_threshold_pct,rr,exit_price,gross_r,net_r,profit_usdt,bucket,month,walkforward_quality,垃圾分數,垃圾原因,救援A_低熱穩定,救援B_低熱趨勢,統一淨利U,方案,direction_v92,selected_ma_v92,ma_reason_v92,ma_last_reason_v92,ma5_observed_days_v92,ma10_observed_days_v92,ma_exit_period_v92,strong_runner_v92,strong_runner_reason_v92,tp1_weight_v92,tp2_weight_v92,tp3_weight_v92,runner_weight_v92,ma5_history_score,ma10_history_score,tp1_time_v92,tp2_time_v92,tp3_time_v92,ma_exit_time_v92,final_exit_time_v92,final_exit_price_v92,final_exit_reason_v92,remaining_pct_v92,gross_r_v92,realized_net_r_v92,realized_profit_usdt_v92,unrealized_net_r_v92,unrealized_profit_usdt_v92,outcome_v92,last_time_v92,last_price_v92,回測狀態,V96來源,V97類別,V115原進場,V115確認收盤,V98擋下原因,V98原類別,portfolio_kind,priority,V234_source_candidate_id,V234_original_entry_time,V234_original_signal_time,post_tp1_ma_days,post_tp1_ma_reason,V101頂級例外原因,已實現淨利_USDT,V154原Entry,V154最終Entry,V154原訊號時間,V154回踩成交時間,V154原停損,V154結構點,V154結構點時間,V154進場前ATR,V154結構緩衝ATR,V154結構停損,V154風險增加_pct,V154原TP1不變,V154結構後RR,V154最高可接受Entry,V154模式
,,,,,Binance,CKB/USDT:USDT,LONG,2024-12-06 08:45:00+00:00,0.017367,0.0170770028571428,0.0185269885714285,0.0188169857142857,0.0191069828571428,敗,原停損,2024-12-06 09:00:00+00:00,,,,,,10.0,,,47.01820382700499,,3.999999999998935,,,,,CKB,V96強勢突破延續_驗證型,,V84,壓縮早突破,小幣,2024-12-06 08:30:00+00:00,0.0002899971428571,0.0166981714088329,1.1648902090977795,0.9414773057476512,3.103394040495908,1.5890538419308002,3.129210042865876,0.2355364832989682,5.351776864796625,47.01820382700499,0.028786919223922,False,3.962320352608055,4.0,0.0170770028571428,-1.0,-1.1059275997349531,-11.05927599734953,2024-12-06 08:45:00+00:00,,,2,成交量瞬間過熱、八根已追高,,,,只限BTCETH加大尾單,LONG,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,0.0549944826106722,0.0566423255905084,,,,,2024-12-06 09:00:00+00:00,0.0170770028571428,原停損,0.0,-1.0,-1.1068962344456377,-11.059275997349328,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,0.005378,已平倉,,新增,,,,,CORE,47.01820382700499,b648618cfb5a760105ef733d7aec38109dcb002f9a9ccedb9223cf7a642e1519,2024-12-06 08:45:00+00:00,2024-12-06 08:30:00+00:00,0,,,-11.799952836637164,,,,,,,,,,,,,,,
,,,,,Binance,1000LUNC/USDT:USDT,LONG,2025-01-14 03:30:00+00:00,0.10077,0.0991021999999999,0.1074412,0.109109,0.1107768,敗,原停損,2025-01-15 09:45:00+00:00,,,,,,10.0,,,46.38766776257998,,3.9999999999997753,,,,,LUNC,V96強勢突破延續_驗證型,,V84,壓縮早突破,小幣,2025-01-14 03:15:00+00:00,0.0016678,0.0165505606827438,0.4885831089839421,0.7095033476566259,2.5469320414988177,1.3265439566411117,2.619469026548675,0.6623290846294011,21.92109365631357,46.38766776257998,1.7463782496527136,False,3.601177127928537,4.0,0.0991021999999999,-1.0,-1.106880298320515,-11.06880298320515,2025-01-14 03:30:00+00:00,,,3,結構太窄、八根已追高、空間數值異常,,,,只限BTCETH加大尾單,LONG,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,0.0463866574919455,-0.0150468401226082,,,,,2025-01-15 09:45:00+00:00,0.0991021999999999,原停損,0.0,-1.0,-1.107857644801529,-11.068802983205098,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,0.05841,已平倉,,新增,,,,,CORE,46.38766776257998,47c5ae8fca1e7314ac39bdd65cbe6745a6780bd48e59ab1ab210e3022b6a2703,2025-01-14 03:30:00+00:00,2025-01-14 03:15:00+00:00,0,,,-11.679475172727363,,,,,,,,,,,,,,,
,,,,,Binance,POWR/USDT:USDT,LONG,2025-01-20 23:30:00+00:00,0.2694388,0.2599174999999999,0.3075240000000001,0.3170300000000001,0.3265360000000001,敗,原停損,2025-01-21 04:30:00+00:00,,,,,,10.0,,,45.339577056314674,,4.000000000000006,,,,,POWR,V96強勢突破延續_驗證型,,V84,壓縮早突破,小幣,2025-01-20 23:15:00+00:00,0.0095213,0.035337523771632,0.9737827715355696,0.9737827715355696,2.476887671882145,1.5926032897444964,3.411764705882373,0.2102041047791434,5.207237534188924,45.339577056314674,0.5563798219584637,False,5.075270488745181,4.000000000000006,0.2599174999999999,-1.0,-1.049676669020111,-10.49676669020111,2025-01-20 23:30:00+00:00,,,2,八根已追高、停損太寬,,,,只限BTCETH加大尾單,LONG,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.1805684731724913,0.0181954788743196,,,,,2025-01-21 04:30:00+00:00,0.2599174999999999,原停損,0.0,-1.0,-1.0500373551930933,-10.49676669020111,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,0.168,已平倉,,,,,LONG連敗冷卻中,新增,CORE,45.339577056314674,58a2c1db71b7ab367072088bf6708bf40603391224ae2ecedab4333f106cece4,2025-01-20 23:30:00+00:00,2025-01-20 23:15:00+00:00,0,,,-10.9472718695936,0.2695,0.2694388,2025-01-20 23:30:00+00:00,2025-01-20 23:30:00+00:00,0.259994,0.2603,2025-01-20 22:00:00+00:00,0.0025499999999999,0.15,0.2599174999999999,0.1609509783294216,0.3075240000000001,4.000000000000006,0.2694388,等回踩重新定價
,,,,,Binance,KSM/USDT:USDT,LONG,2025-02-23 07:15:00+00:00,20.474,20.14785714285714,21.77857142857144,22.10471428571429,22.43085714285716,敗,原停損,2025-02-23 12:00:00+00:00,,,,,,10.0,,,48.59173762129375,,4.000000000000011,,,,,KSM,V96強勢突破延續_驗證型,,V84,壓縮早突破,小幣,2025-02-23 07:00:00+00:00,0.3261428571428588,0.0159296110746731,1.0363717119873606,0.723211650103317,3.4433401750027004,1.5945410680204108,3.463157894736836,0.499254746062817,25.06570302233889,48.59173762129375,1.2308894641723356,False,3.278664910218905,4.0,20.14785714285714,-1.0,-1.1110813468993863,-11.110813468993864,2025-02-23 07:15:00+00:00,,,3,成交量瞬間過熱、八根已追高、空間數值異常,,,,只限BTCETH加大尾單,LONG,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,0.0078187666561391,0.0230249790859807,,,,,2025-02-23 12:00:00+00:00,20.14785714285714,原停損,0.0,-1.0,-1.1120971090670164,-11.110813468993864,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,14.049,已平倉,,新增,,,,,CORE,48.59173762129375,a90d4701f48a387c2e2d034849da2280cf3f7cd65711608a772040ac9b91333e,2025-02-23 07:15:00+00:00,2025-02-23 07:00:00+00:00,0,,,-11.472537888584167,,,,,,,,,,,,,,,
,,,,,Binance,BNB/USDT:USDT,LONG,2025-03-05 01:45:00+00:00,587.1257085714285,580.0606785714285,615.3858285714283,622.4372857142854,629.4887428571425,敗,原停損,2025-03-07 00:45:00+00:00,,,,,,,,,0.2188637889271079,,3.999999999999984,,,,,BNB,V85暴漲前布局,False,V84,均線假跌破站回,小幣,2025-03-05 01:30:00+00:00,7.065029999999979,0.0120332492630757,0.8831008178131983,0.708344052825649,1.5276652608567969,1.0833789483012972,4.482475528891664,0.5287918712091165,20.38869372490404,31.41391414594914,2.895193977996535,True,2.74520664222613,3.999999999999984,580.0606785714285,-1.0,-1.1476372772298942,-11.47637277229894,2025-03-05 01:45:00+00:00,2025-03,0.2188637889271079,2,八根已追高、空間數值異常,False,False,-11.47637277229894,只限BTCETH加大尾單,LONG,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.1360346507820895,-0.0105025014486786,,,,,2025-03-07 00:45:00+00:00,580.0606785714285,原停損,0.0,-1.0,-1.148685532606171,-11.476372772298944,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,783.68,已平倉,保留V94核心,,,,LONG連敗冷卻中,核心,CORE,0.2188637889271079,b51440090638a21fdfafb859b8d5d84b4de5941987e00da455ab94ac1d5b8e24,2025-03-05 01:45:00+00:00,2025-03-05 01:30:00+00:00,0,,,-11.71820542418737,587.18,587.1257085714285,2025-03-05 01:45:00+00:00,2025-03-05 01:45:00+00:00,580.1285428571429,580.4,2025-03-05 00:45:00+00:00,2.2621428571428703,0.15,580.0606785714285,0.1924830126300847,615.3858285714283,3.999999999999984,587.1257085714285,等回踩重新定價
,,,,,Binance,1000SHIB/USDT:USDT,LONG,2025-03-14 22:00:00+00:00,0.012769,0.0125399114285714,0.0136853542857142,0.0139144428571428,0.0141435314285714,勝,含成本保本,2025-03-17 14:00:00+00:00,,,,,,10.0,,,48.2879709495471,,3.9999999999991065,,,,,SHIB,V96強勢突破延續_驗證型,,V84,壓縮早突破,小幣,2025-03-14 21:45:00+00:00,0.0002290885714285,0.0179409954913149,0.6067291781577611,0.8132649032767558,3.0668267427051767,1.5191641910696014,2.7424425634824563,0.6447754663586858,19.900599892742644,48.2879709495471,1.065162907268169,False,2.5263912461945126,4.0,0.0127920049044139,4.0,3.8970128652828335,38.970128652828336,2025-03-14 22:00:00+00:00,,,4,成交量瞬間過熱、結構太窄、八根已追高、空間數值異常,,,,只限BTCETH加大尾單,LONG,10,進場前歷史：10日均線持有品質較高,短線轉弱或趨勢不夠順（效率0.64），使用5日線,1,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.1617138113274824,-0.0992324500398843,2025-03-16 17:45:00+00:00,,,,2025-03-17 14:00:00+00:00,0.0127920049044139,含成本保本,0.0,1.9999999999995528,1.9480355595460823,18.98796554675312,0.0,0.0,WIN,2025-07-31 23:45:00+00:00,0.012436,已平倉,,新增,,,,,CORE,48.2879709495471,349e5776da094a690d370741d93af50a5feb30ff4d52e8372a6c98599c9c774b,2025-03-14 22:00:00+00:00,2025-03-14 21:45:00+00:00,5,短線轉弱或趨勢不夠順（效率0.69），使用5日線,,19.644423342813766,,,,,,,,,,,,,,,
,,,,,Binance,XLM/USDT:USDT,LONG,2025-03-23 19:45:00+00:00,0.28225,0.2787686,0.2961756000000001,0.2996570000000001,0.3031384000000001,敗,原停損,2025-03-24 01:45:00+00:00,,,,,,,,,0.1852344325509392,,4.0,,,,,XLM,V85暴漲前布局,False,V84,均線假跌破站回,小幣,2025-03-23 19:30:00+00:00,0.0034814,0.0123344552701506,0.5307023792562982,1.07430617726052,1.5597931100019458,1.898513314831922,3.251141552511432,0.2534650590803209,26.78232894812413,39.74837989948546,0.8609388839680987,False,3.544034521730942,4.0,0.2787686,-1.0,-1.143718464704735,-11.43718464704735,2025-03-23 19:45:00+00:00,2025-03,0.1852344325509392,3,量能堆積過頭、八根已追高、空間數值異常,False,False,-11.43718464704735,只限BTCETH加大尾單,LONG,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.2166884316435041,-0.1299268390852732,,,,,2025-03-24 01:45:00+00:00,0.2787686,原停損,0.0,-1.0,-1.145032670764634,-11.437184647047347,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,0.40092,已平倉,保留V94核心,核心,,,,,CORE,0.1852344325509392,98fdc9bb89a021bd0ead46b236e125db80e99d6c94b4cc0a3b95a0a3fc90d8bc,2025-03-23 19:45:00+00:00,2025-03-23 19:30:00+00:00,0,,,-11.771698888755902,,,,,,,,,,,,,,,
,,,,,Binance,TRUMP/USDT:USDT,LONG,2025-03-26 01:00:00+00:00,11.692,11.482837142857145,12.528651428571427,12.737814285714286,12.946977142857143,敗,原停損,2025-03-26 02:30:00+00:00,,,,,,10.0,,,46.8029516672008,,4.000000000000026,,,,,TRUMP,V96強勢突破延續_驗證型,,V84,壓縮早突破,小幣,2025-03-26 00:45:00+00:00,0.2091628571428572,0.0178893993450954,0.7844151366261487,1.0893999654158604,2.236384136229827,1.7119433642734228,3.115438108483976,0.4601264047729808,28.94873441064378,46.8029516672008,1.436879917892564,False,4.829143684366106,4.0,11.482837142857145,-1.0,-1.0988146551419884,-10.988146551419884,2025-03-26 01:00:00+00:00,,,3,量能堆積過頭、八根已追高、空間數值異常,,,,只限BTCETH加大尾單,LONG,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,0.0064315445234928,-0.2950820416315927,,,,,2025-03-26 02:30:00+00:00,11.482837142857145,原停損,0.0,-1.0,-1.0997182468889597,-10.988146551419891,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,8.941,已平倉,,新增,,,,,CORE,46.8029516672008,75e55eb6db9029c2bbc39f71defd38747b7fb6b78dda128fb92d6e295345c488,2025-03-26 01:00:00+00:00,2025-03-26 00:45:00+00:00,0,,,-11.176380893785472,,,,,,,,,,,,,,,
,,,,,Binance,ETC/USDT:USDT,LONG,2025-04-01 06:45:00+00:00,16.939,16.653568571428572,18.08072571428572,18.36615714285714,18.65158857142857,敗,原停損,2025-04-02 01:00:00+00:00,,,,,,10.0,,,46.00069652943401,,4.000000000000025,,,,,ETC,V96強勢突破延續_驗證型,,V84,壓縮早突破,小幣,2025-04-01 06:30:00+00:00,0.2854314285714281,0.0168505477638247,0.7494200915957983,0.9054625603145404,2.5556037119925024,1.6416844028943864,3.536332179930754,0.5089131590880581,15.607951872353649,46.00069652943401,1.1748037074207571,False,2.312212160977015,4.0,16.653568571428572,-1.0,-1.1049616514575924,-11.049616514575924,2025-04-01 06:45:00+00:00,,,2,八根已追高、空間數值異常,,,,只限BTCETH加大尾單,LONG,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.1822799513680782,-0.2593418096784657,,,,,2025-04-02 01:00:00+00:00,16.653568571428572,原停損,0.0,-1.0,-1.1059214532387065,-11.049616514575924,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,20.545,已平倉,,,,,LONG連敗冷卻中,新增,CORE,46.00069652943401,2e079aa090186ec3b232ead6d32c9cbbc9e86339c066bdf07b2d93fc5f60b9b4,2025-04-01 06:45:00+00:00,2025-04-01 06:30:00+00:00,0,,,-11.115821772015336,,,,,,,,,,,,,,,
,,,,,Binance,CFX/USDT:USDT,LONG,2025-04-02 10:30:00+00:00,0.08286,0.0802206857142857,0.0934172571428571,0.0960565714285713,0.0986958857142856,敗,原停損,2025-04-02 22:15:00+00:00,,,,,,10.0,,,48.97179453816712,,3.999999999999958,,,,,CFX,V96強勢突破延續_驗證型,,V84,壓縮早突破,小幣,2025-04-02 10:15:00+00:00,0.0026393142857142,0.0318526947346645,0.9872029250457048,1.0980966325036643,3.297254249736174,1.6747998131827386,3.224568138195781,0.5084420660382384,13.980904130943156,48.97179453816712,5.563601255129136,True,2.8608245248909507,4.0,0.0802206857142857,-1.0,-1.0551062241567426,-10.551062241567426,2025-04-02 10:30:00+00:00,,,3,成交量瞬間過熱、八根已追高、停損太寬,,,,只限BTCETH加大尾單,LONG,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.2080488928072808,-0.269120928731605,,,,,2025-04-02 22:15:00+00:00,0.0802206857142857,原停損,0.0,-1.0,-1.0556101325019482,-10.551062241567418,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,0.21439,已平倉,,新增,,,,,CORE,48.97179453816712,cfdf70efdce02f2a6be52769d17adb643d8785d1aa47c09d5c55137b87f307f0,2025-04-02 10:30:00+00:00,2025-04-02 10:15:00+00:00,0,,,-10.49279360918734,,,,,,,,,,,,,,,
,,,,,Binance,TRX/USDT:USDT,LONG,2025-04-13 23:45:00+00:00,0.2539833885714286,0.2518461785714286,0.2625322285714286,0.2646652857142858,0.266798342857143,敗,原停損,2025-04-14 20:15:00+00:00,,,,,,,,,0.1782997576986509,,4.0,,,,,TRX,V85暴漲前布局,False,V84,均線假跌破站回,小幣,2025-04-13 23:30:00+00:00,0.00213721,0.0084147629182407,0.4627432368296214,0.6777645659928666,2.037925809141233,1.4450157993612445,3.814241486068108,0.493388341491338,,38.65917275255698,2.3503011692453057,True,1.519426783721689,4.0,0.2518461785714286,-1.0,-1.211506171604551,-12.11506171604551,2025-04-13 23:45:00+00:00,2025-04,0.1782997576986509,1,八根已追高,False,False,-12.11506171604551,只限BTCETH加大尾單,LONG,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.177034054351121,-0.2655262453879115,,,,,2025-04-14 20:15:00+00:00,0.2518461785714286,原停損,0.0,-1.0,-1.2130097699470672,-12.115061716045457,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,0.32478,已平倉,保留V94核心,核心,,,,,CORE,0.1782997576986509,af0979958ab2bda62ee56445dc224930680fe08b3b114ae9f6ab6f1f4fb3c73c,2025-04-13 23:45:00+00:00,2025-04-13 23:30:00+00:00,0,,,-11.930071701810313,0.254,0.2539833885714286,2025-04-13 23:45:00+00:00,2025-04-13 23:45:00+00:00,0.2518669428571428,0.25195,2025-04-13 22:00:00+00:00,0.0006921428571428,0.15,0.2518461785714286,0.1946903840193359,0.2625322285714286,4.0,0.2539833885714286,等回踩重新定價
,,,,,Binance,EGLD/USDT:USDT,LONG,2025-04-15 12:15:00+00:00,14.21,14.048294285714285,14.856822857142866,15.018528571428584,15.1802342857143,敗,原停損,2025-04-15 14:15:00+00:00,,,,,,10.0,,,46.54000061491359,,4.0,,,,,EGLD,V96強勢突破延續_驗證型,,V84,壓縮早突破,小幣,2025-04-15 12:00:00+00:00,0.1617057142857163,0.0113797124761235,0.6444759206798878,0.5661312009058062,2.848606617263334,1.6484535365132311,3.2235817575083634,0.2008536133792159,35.6078944113641,46.54000061491359,1.0907043839279318,False,2.382201588735473,4.0,14.048294285714285,-1.0,-1.1558510779963709,-11.558510779963706,2025-04-15 12:15:00+00:00,,,2,八根已追高、空間數值異常,,,,只限BTCETH加大尾單,LONG,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.2020553464240802,-0.2865155139249533,,,,,2025-04-15 14:15:00+00:00,14.048294285714285,原停損,0.0,-1.0,-1.1572762284219993,-11.558510779963706,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,14.23,已平倉,,新增,,,,,CORE,46.54000061491359,8a6789270bea2c1a9031ccbe5bc8484c71f903d0a9f542bde7ba87193ac453ee,2025-04-15 12:15:00+00:00,2025-04-15 12:00:00+00:00,0,,,-11.243862895265044,,,,,,,,,,,,,,,
,,,,,Binance,NEO/USDT:USDT,LONG,2025-04-19 16:30:00+00:00,5.578,5.508505714285715,5.855977142857143,5.925471428571429,5.994965714285715,敗,原停損,2025-04-20 10:45:00+00:00,,,,,,,,,0.1855991468963581,,4.0,,,,,NEO,V85暴漲前布局,False,V84,壓縮早突破,小幣,2025-04-19 16:15:00+00:00,0.0694942857142857,0.0124586385289146,0.8496023138105491,0.9225759768451524,1.214751593633337,1.281848438205821,2.982817869415799,0.1619437755951617,42.420754018829896,37.33299755398908,1.3443269403118796,False,3.5422248969386034,4.0,5.508505714285715,-1.0,-1.1422770407938776,-11.422770407938776,2025-04-19 16:30:00+00:00,2025-04,0.1855991468963581,2,八根已追高、空間數值異常,False,False,-11.422770407938776,只限BTCETH加大尾單,LONG,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.1852146802519702,-0.1629565673315335,,,,,2025-04-20 10:45:00+00:00,5.508505714285715,原停損,0.0,-1.0,-1.1435780660280392,-11.422770407938776,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,6.012,已平倉,保留V94核心,,,,LONG過去24小時已有2筆進場,核心,CORE,0.1855991468963581,8967ff647b054c10023c8656cfa7e5bf6d67538890ea68a6538c14129b2d4b73,2025-04-19 16:30:00+00:00,2025-04-19 16:15:00+00:00,0,,,-10.982191956808652,,,,,,,,,,,,,,,
,,,,,Binance,APT/USDT:USDT,LONG,2025-04-20 11:45:00+00:00,4.9383,4.867838571428571,5.220145714285716,5.290607142857144,5.361068571428573,勝,含成本保本,2025-04-21 22:00:00+00:00,,,,,,,,,0.1912066475132775,,4.000000000000012,,,,,APT,V85暴漲前布局,False,V84,均線假跌破站回,小幣,2025-04-20 11:30:00+00:00,0.0704614285714289,0.0142683572426602,0.7919013797044405,0.9939056812139356,2.007412376543414,2.008894932360155,4.802177858439233,0.5181058579325684,16.487034446404234,40.43251304354301,2.845051028673251,True,2.570129326799937,4.0,4.947196947252526,4.0,3.871422477258805,38.71422477258805,2025-04-20 11:45:00+00:00,2025-04,0.1912066475132775,3,量能堆積過頭、八根已追高、空間數值異常,False,False,38.71422477258805,只限BTCETH加大尾單,LONG,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.1306167462761924,-0.2167025036657796,2025-04-21 08:00:00+00:00,,,,2025-04-21 22:00:00+00:00,4.947196947252526,含成本保本,0.0,2.000000000000006,1.9351233623258917,18.73206166651722,0.0,0.0,WIN,2025-07-31 23:45:00+00:00,4.3163,已平倉,保留V94核心,,,,LONG連敗冷卻中,核心,CORE,0.1912066475132775,97b334c40ffff810a4dc15174ca0f69fe44959eec325f8f023a0b4187261a1c7,2025-04-20 11:45:00+00:00,2025-04-20 11:30:00+00:00,5,短線轉弱或趨勢不夠順（效率0.88），使用5日線,,18.37116750086981,,,,,,,,,,,,,,,
,,,,,Binance,BIO/USDT:USDT,LONG,2025-05-01 07:30:00+00:00,0.07365,0.0710644,0.0839923999999999,0.0865779999999999,0.0891635999999999,敗,原停損,2025-05-01 23:00:00+00:00,,,,,,10.0,,,47.36890035075926,,3.999999999999973,,,,,BIO,V96強勢突破延續_驗證型,,V84,壓縮早突破,小幣,2025-05-01 07:15:00+00:00,0.0025855999999999,0.0351065852002714,1.111721108976127,1.7822602928985851,2.965354039176237,1.4919717898802485,2.590909090909093,0.4056663222562638,5.623452970297048,47.36890035075926,7.737206461246093,True,6.283774903166821,4.0,0.0710644,-1.0,-1.049915984738856,-10.49915984738856,2025-05-01 07:30:00+00:00,,,4,成交量瞬間過熱、結構太窄、八根已追高、停損太寬,,,,只限BTCETH加大尾單,LONG,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.1163233944677079,-0.0888268431090062,,,,,2025-05-01 23:00:00+00:00,0.0710644,原停損,0.0,-1.0,-1.0503724319306933,-10.49915984738856,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,0.06071,已平倉,,,,,LONG連敗冷卻中,新增,CORE,47.36890035075926,6dfc953e87096297daebe655b851de041a904b226b8b9553bc265c205c8bec3f,2025-05-01 07:30:00+00:00,2025-05-01 07:15:00+00:00,0,,,-10.164716452458164,,,,,,,,,,,,,,,
,,,,,Binance,FORM/USDT:USDT,LONG,2025-05-04 11:15:00+00:00,2.168418457142857,2.145365357142857,2.260630857142857,2.283638571428572,2.306646285714286,勝,TP3賣全部剩餘,2025-05-05 06:15:00+00:00,,,,,,,,,0.1756001965081643,,4.000000000000038,,,,,FORM,V85暴漲前布局,False,V84,均線假跌破站回,小幣,2025-05-04 11:00:00+00:00,0.0230530999999998,0.010631296705699,0.3609774157719458,0.4167438414521163,1.2205369408806204,1.15883608478666,3.344664778092522,0.1871324745180891,6.528245184844811,32.92632249798882,2.135017983952792,False,3.2261098486348514,4.000000000000038,2.306646285714286,4.0,3.828310365807437,38.28310365807437,2025-05-04 11:15:00+00:00,2025-05,0.1756001965081643,0,,False,False,38.28310365807437,只限BTCETH加大尾單,LONG,5,進場前歷史：5日均線持有品質較高,短線轉弱或趨勢不夠順（效率0.39），使用5日線,1,4,5.0,False,一般配置,0.5,0.2,0.15,0.15,-0.0355504893805809,-0.1316144004005326,2025-05-04 23:30:00+00:00,2025-05-05 06:00:00+00:00,2025-05-05 06:15:00+00:00,2025-05-09 00:00:00+00:00,2025-05-05 06:15:00+00:00,2.306646285714286,TP3賣全部剩餘,0.0,5.613990338644167,4.574938343402274,54.40861275727954,0.0,0.0,WIN,2025-07-31 23:45:00+00:00,3.7822,已平倉,保留V94核心,核心,,,,,CORE,0.1756001965081643,48aab0cb99ae52a82ce43c7eae88c9b700fc2d53787d91abdaa487e239999611,2025-05-04 11:15:00+00:00,2025-05-04 11:00:00+00:00,5,短線轉弱或趨勢不夠順（效率0.11），使用5日線,,43.80779185696949,2.1686,2.168418457142857,2025-05-04 11:15:00+00:00,2025-05-04 11:15:00+00:00,2.1455922857142857,2.1465,2025-05-04 08:45:00+00:00,0.0075642857142857,0.15,2.145365357142857,0.1972630297901956,2.260630857142857,4.000000000000038,2.168418457142857,等回踩重新定價
,,,,,Binance,RIF/USDT:USDT,LONG,2025-05-06 09:30:00+00:00,0.04482,0.0440870857142857,0.0477516571428571,0.0484845714285714,0.0492174857142857,敗,原停損,2025-05-06 09:30:00+00:00,,,,,,10.0,,,49.668026212590746,,3.999999999999858,,,,,RIF,V96強勢突破延續_驗證型,,V84,壓縮早突破,小幣,2025-05-06 09:15:00+00:00,0.0007329142857142,0.0163523937017916,1.33423790140208,0.6513926325247166,3.20978070784672,1.6065824449929418,3.0260416666666856,0.7575601709137393,5.580461562451268,49.668026212590746,0.022316447221593,False,2.8658346941339023,4.0,0.0440870857142857,-1.0,-1.108186338316973,-11.081863383169727,2025-05-06 09:30:00+00:00,,,2,成交量瞬間過熱、八根已追高,,,,只限BTCETH加大尾單,LONG,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.2378876057863316,-0.1813385987407469,,,,,2025-05-06 09:30:00+00:00,0.0440870857142857,原停損,0.0,-1.0,-1.1091756276313716,-11.08186338316971,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,0.05617,已平倉,,新增,,,,,CORE,49.668026212590746,b7486346ddd069554fd58fa578733886591ff90b5d337d5c33b71ccf4bfd41a8,2025-05-06 09:30:00+00:00,2025-05-06 09:15:00+00:00,0,,,-11.106930461618989,,,,,,,,,,,,,,,
