version,entry_mode,exchange,symbol,base,asset_group,signal_time,entry_time,entry,stop,risk_price,stop_pct,ret4_before_entry_pct,ret8_before_entry_pct,volume_ratio,volume_build_3v20,range20_atr,ema20_slope8_atr,prior_resistance_room_r,score,audit_future_8h_gain_pct,audit_became_own_pump_within_8h,audit_own_pump_threshold_pct,rr,tp1,tp2,tp3,exit_time,exit_price,exit_reason,outcome,gross_r,net_r,profit_usdt,bucket,direction,direction_v92,module,priority_score,risk_usdt,方案,selected_ma_v92,ma_reason_v92,ma_last_reason_v92,ma5_observed_days_v92,ma10_observed_days_v92,ma_exit_period_v92,strong_runner_v92,strong_runner_reason_v92,tp1_weight_v92,tp2_weight_v92,tp3_weight_v92,runner_weight_v92,ma5_history_score,ma10_history_score,tp1_time_v92,tp2_time_v92,tp3_time_v92,ma_exit_time_v92,final_exit_time_v92,final_exit_price_v92,final_exit_reason_v92,remaining_pct_v92,gross_r_v92,realized_net_r_v92,realized_profit_usdt_v92,unrealized_net_r_v92,unrealized_profit_usdt_v92,outcome_v92,last_time_v92,last_price_v92,回測狀態,垃圾分數,垃圾原因,V97類別,結果,candidate_id,source_version,candidate_family,slot,tp1_time,tp2_time,tp3_time,selected_ma,ma_reason,realized_profit_usdt,unrealized_profit_usdt,priority_components,rr1,forced_by_core,replaced_by,entry_time_utc8,exit_time_utc8,forced_for_core,month,walkforward_quality,救援A_低熱穩定,救援B_低熱趨勢,統一淨利U,V96來源,V115原進場,V115確認收盤,V98擋下原因,V98原類別,portfolio_kind,priority,V234_source_candidate_id,V234_original_entry_time,V234_original_signal_time,post_tp1_ma_days,post_tp1_ma_reason,V101頂級例外原因,已實現淨利_USDT,V154原Entry,V154最終Entry,V154原訊號時間,V154回踩成交時間,V154原停損,V154結構點,V154結構點時間,V154進場前ATR,V154結構緩衝ATR,V154結構停損,V154風險增加_pct,V154原TP1不變,V154結構後RR,V154最高可接受Entry,V154模式,source_entry,source_symbol,cross_exchange_ratio,V157頂級救援,V157救援原停損_pct,V157救援量能堆積,V157救援進場前8根漲幅_pct
V84,壓縮早突破,Binance,KSM/USDT:USDT,KSM,小幣,2025-02-23 07:00:00+00:00,2025-02-23 07:15:00+00:00,20.474,20.14785714285714,0.3261428571428588,0.015929611074673188,1.0363717119873606,0.723211650103317,3.4433401750027004,1.5945410680204108,3.463157894736836,0.499254746062817,25.06570302233889,48.59173762129375,1.2308894641723356,False,3.278664910218905,4.0,21.77857142857144,22.10471428571429,22.43085714285716,2025-02-23 12:00:00+00:00,20.14785714285714,原停損,敗,-1.0,-1.1110813468993863,-11.110813468993864,2025-02-23 07:15:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,48.59173762129375,10.0,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,0.0078187666561391,0.0230249790859807,,,,,2025-02-23 12:00:00+00:00,20.14785714285714,原停損,0.0,-1.0,-1.1120971090670164,-11.110813468993864,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,14.049,已平倉,3.0,成交量瞬間過熱、八根已追高、空間數值異常,新增,,,,,,,,,,,,,,4.000000000000011,,,,,,,,,,,,,,,,CORE,48.59173762129375,a90d4701f48a387c2e2d034849da2280cf3f7cd65711608a772040ac9b91333e,2025-02-23 07:15:00+00:00,2025-02-23 07:00:00+00:00,0.0,,,-11.472537888584169,,,,,,,,,,,,,,,,,,,,,,
V84,均線假跌破站回,Binance,BNB/USDT:USDT,BNB,小幣,2025-03-05 01:30:00+00:00,2025-03-05 01:45:00+00:00,587.1257085714285,580.0606785714285,7.065029999999979,0.012033249263075765,0.8831008178131983,0.708344052825649,1.5276652608567969,1.0833789483012972,4.482475528891664,0.5287918712091165,20.38869372490404,31.41391414594914,2.895193977996535,True,2.74520664222613,3.999999999999984,615.3858285714283,622.4372857142854,629.4887428571425,2025-03-07 00:45:00+00:00,580.0606785714285,原停損,敗,-1.0,-1.1476372772298942,-11.47637277229894,2025-03-05 01:45:00+00:00,LONG,LONG,V85暴漲前布局,0.2188637889271079,,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.1360346507820895,-0.0105025014486786,,,,,2025-03-07 00:45:00+00:00,580.0606785714285,原停損,0.0,-1.0,-1.1486855326061707,-11.476372772298944,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,783.68,已平倉,2.0,八根已追高、空間數值異常,,,,,,,,,,,,,,,3.999999999999984,,,,,False,2025-03,0.2188637889271079,False,False,-11.47637277229894,保留V94核心,,,LONG連敗冷卻中,核心,CORE,0.2188637889271079,b51440090638a21fdfafb859b8d5d84b4de5941987e00da455ab94ac1d5b8e24,2025-03-05 01:45:00+00:00,2025-03-05 01:30:00+00:00,0.0,,,-11.71820542418737,587.18,587.1257085714285,2025-03-05 01:45:00+00:00,2025-03-05 01:45:00+00:00,580.1285428571429,580.4,2025-03-05 00:45:00+00:00,2.2621428571428703,0.15,580.0606785714285,0.19248301263008472,615.3858285714283,3.999999999999984,587.1257085714285,等回踩重新定價,,,,,,,
V84,壓縮早突破,Binance,1000SHIB/USDT:USDT,SHIB,小幣,2025-03-14 21:45:00+00:00,2025-03-14 22:00:00+00:00,0.012769,0.0125399114285714,0.0002290885714285,0.017940995491314993,0.6067291781577611,0.8132649032767558,3.0668267427051767,1.5191641910696014,2.7424425634824563,0.6447754663586858,19.900599892742644,48.2879709495471,1.065162907268169,False,2.5263912461945126,4.0,0.0136853542857142,0.0139144428571428,0.0141435314285714,2025-03-17 14:00:00+00:00,0.012792004904413972,含成本保本,勝,4.0,3.8970128652828335,38.970128652828336,2025-03-14 22:00:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,48.2879709495471,10.0,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,短線轉弱或趨勢不夠順（效率0.64），使用5日線,1,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.1617138113274824,-0.0992324500398843,2025-03-16 17:45:00+00:00,,,,2025-03-17 14:00:00+00:00,0.012792004904413972,含成本保本,0.0,1.9999999999995528,1.9480355595460823,18.98796554675312,0.0,0.0,WIN,2025-07-31 23:45:00+00:00,0.012436,已平倉,4.0,成交量瞬間過熱、結構太窄、八根已追高、空間數值異常,新增,,,,,,,,,,,,,,3.9999999999991065,,,,,,,,,,,,,,,,CORE,48.2879709495471,349e5776da094a690d370741d93af50a5feb30ff4d52e8372a6c98599c9c774b,2025-03-14 22:00:00+00:00,2025-03-14 21:45:00+00:00,5.0,短線轉弱或趨勢不夠順（效率0.69），使用5日線,,19.644423342813766,,,,,,,,,,,,,,,,,,,,,,
V84,均線假跌破站回,Binance,XLM/USDT:USDT,XLM,小幣,2025-03-23 19:30:00+00:00,2025-03-23 19:45:00+00:00,0.28225,0.2787686,0.0034814,0.012334455270150658,0.5307023792562982,1.07430617726052,1.5597931100019458,1.898513314831922,3.251141552511432,0.2534650590803209,26.78232894812413,39.74837989948546,0.8609388839680987,False,3.544034521730942,4.0,0.2961756000000001,0.2996570000000001,0.3031384000000001,2025-03-24 01:45:00+00:00,0.2787686,原停損,敗,-1.0,-1.143718464704735,-11.43718464704735,2025-03-23 19:45:00+00:00,LONG,LONG,V85暴漲前布局,0.1852344325509392,,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.2166884316435041,-0.1299268390852732,,,,,2025-03-24 01:45:00+00:00,0.2787686,原停損,0.0,-1.0,-1.1450326707646339,-11.437184647047347,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,0.40092,已平倉,3.0,量能堆積過頭、八根已追高、空間數值異常,核心,,,,,,,,,,,,,,4.0,,,,,False,2025-03,0.1852344325509392,False,False,-11.43718464704735,保留V94核心,,,,,CORE,0.1852344325509392,98fdc9bb89a021bd0ead46b236e125db80e99d6c94b4cc0a3b95a0a3fc90d8bc,2025-03-23 19:45:00+00:00,2025-03-23 19:30:00+00:00,0.0,,,-11.771698888755902,,,,,,,,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,TRUMP/USDT:USDT,TRUMP,小幣,2025-03-26 00:45:00+00:00,2025-03-26 01:00:00+00:00,11.692,11.482837142857145,0.2091628571428572,0.0178893993450954,0.7844151366261487,1.0893999654158604,2.236384136229827,1.7119433642734228,3.115438108483976,0.4601264047729808,28.94873441064378,46.8029516672008,1.436879917892564,False,4.829143684366106,4.0,12.528651428571427,12.737814285714286,12.946977142857143,2025-03-26 02:30:00+00:00,11.482837142857145,原停損,敗,-1.0,-1.0988146551419884,-10.988146551419884,2025-03-26 01:00:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,46.8029516672008,10.0,只限BTCETH加大尾單,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,0.0064315445234928,-0.2950820416315927,,,,,2025-03-26 02:30:00+00:00,11.482837142857145,原停損,0.0,-1.0,-1.0997182468889595,-10.988146551419891,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,8.941,已平倉,3.0,量能堆積過頭、八根已追高、空間數值異常,新增,,,,,,,,,,,,,,4.000000000000026,,,,,,,,,,,,,,,,CORE,46.8029516672008,75e55eb6db9029c2bbc39f71defd38747b7fb6b78dda128fb92d6e295345c488,2025-03-26 01:00:00+00:00,2025-03-26 00:45:00+00:00,0.0,,,-11.176380893785472,,,,,,,,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,ETC/USDT:USDT,ETC,小幣,2025-04-01 06:30:00+00:00,2025-04-01 06:45:00+00:00,16.939,16.653568571428572,0.2854314285714281,0.01685054776382479,0.7494200915957983,0.9054625603145404,2.5556037119925024,1.6416844028943864,3.536332179930754,0.5089131590880581,15.607951872353649,46.00069652943401,1.1748037074207571,False,2.312212160977015,4.0,18.08072571428572,18.36615714285714,18.65158857142857,2025-04-02 01:00:00+00:00,16.653568571428572,原停損,敗,-1.0,-1.1049616514575924,-11.049616514575924,2025-04-01 06:45:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,46.00069652943401,10.0,只限BTCETH加大尾單,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.1822799513680782,-0.2593418096784657,,,,,2025-04-02 01:00:00+00:00,16.653568571428572,原停損,0.0,-1.0,-1.1059214532387065,-11.049616514575924,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,20.545,已平倉,2.0,八根已追高、空間數值異常,,,,,,,,,,,,,,,4.000000000000025,,,,,,,,,,,,,,LONG連敗冷卻中,新增,CORE,46.00069652943401,2e079aa090186ec3b232ead6d32c9cbbc9e86339c066bdf07b2d93fc5f60b9b4,2025-04-01 06:45:00+00:00,2025-04-01 06:30:00+00:00,0.0,,,-11.115821772015336,,,,,,,,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,CFX/USDT:USDT,CFX,小幣,2025-04-02 10:15:00+00:00,2025-04-02 10:30:00+00:00,0.08286,0.0802206857142857,0.0026393142857142,0.03185269473466453,0.9872029250457048,1.0980966325036643,3.297254249736174,1.6747998131827386,3.224568138195781,0.5084420660382384,13.980904130943156,48.97179453816712,5.563601255129136,True,2.8608245248909507,4.0,0.0934172571428571,0.0960565714285713,0.0986958857142856,2025-04-02 22:15:00+00:00,0.0802206857142857,原停損,敗,-1.0,-1.0551062241567426,-10.551062241567426,2025-04-02 10:30:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,48.97179453816712,10.0,只限BTCETH加大尾單,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.2080488928072808,-0.269120928731605,,,,,2025-04-02 22:15:00+00:00,0.0802206857142857,原停損,0.0,-1.0,-1.0556101325019482,-10.551062241567418,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,0.21439,已平倉,3.0,成交量瞬間過熱、八根已追高、停損太寬,新增,,,,,,,,,,,,,,3.999999999999958,,,,,,,,,,,,,,,,CORE,48.97179453816712,cfdf70efdce02f2a6be52769d17adb643d8785d1aa47c09d5c55137b87f307f0,2025-04-02 10:30:00+00:00,2025-04-02 10:15:00+00:00,0.0,,,-10.492793609187341,,,,,,,,,,,,,,,,,,,,,,
V84,均線假跌破站回,Binance,TRX/USDT:USDT,TRX,小幣,2025-04-13 23:30:00+00:00,2025-04-13 23:45:00+00:00,0.2539833885714286,0.2518461785714286,0.0021372100000000005,0.008414762918240795,0.4627432368296214,0.6777645659928666,2.037925809141233,1.4450157993612445,3.814241486068108,0.493388341491338,,38.65917275255698,2.3503011692453057,True,1.519426783721689,4.0,0.2625322285714286,0.2646652857142858,0.266798342857143,2025-04-14 20:15:00+00:00,0.2518461785714286,原停損,敗,-1.0,-1.211506171604551,-12.11506171604551,2025-04-13 23:45:00+00:00,LONG,LONG,V85暴漲前布局,0.1782997576986509,,只限BTCETH加大尾單,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.177034054351121,-0.2655262453879115,,,,,2025-04-14 20:15:00+00:00,0.2518461785714286,原停損,0.0,-1.0,-1.2130097699470672,-12.115061716045457,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,0.32478,已平倉,1.0,八根已追高,核心,,,,,,,,,,,,,,4.0,,,,,False,2025-04,0.1782997576986509,False,False,-12.11506171604551,保留V94核心,,,,,CORE,0.1782997576986509,af0979958ab2bda62ee56445dc224930680fe08b3b114ae9f6ab6f1f4fb3c73c,2025-04-13 23:45:00+00:00,2025-04-13 23:30:00+00:00,0.0,,,-11.930071701810313,0.254,0.2539833885714286,2025-04-13 23:45:00+00:00,2025-04-13 23:45:00+00:00,0.2518669428571428,0.25195,2025-04-13 22:00:00+00:00,0.0006921428571428515,0.15,0.2518461785714286,0.19469038401933592,0.2625322285714286,4.0,0.2539833885714286,等回踩重新定價,,,,,,,
V84,壓縮早突破,Binance,EGLD/USDT:USDT,EGLD,小幣,2025-04-15 12:00:00+00:00,2025-04-15 12:15:00+00:00,14.21,14.048294285714285,0.1617057142857163,0.011379712476123599,0.6444759206798878,0.5661312009058062,2.848606617263334,1.6484535365132311,3.2235817575083634,0.2008536133792159,35.6078944113641,46.54000061491359,1.0907043839279318,False,2.382201588735473,4.0,14.856822857142866,15.018528571428584,15.1802342857143,2025-04-15 14:15:00+00:00,14.048294285714285,原停損,敗,-1.0,-1.1558510779963709,-11.558510779963706,2025-04-15 12:15:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,46.54000061491359,10.0,只限BTCETH加大尾單,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.2020553464240802,-0.2865155139249533,,,,,2025-04-15 14:15:00+00:00,14.048294285714285,原停損,0.0,-1.0,-1.1572762284219993,-11.558510779963706,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,14.23,已平倉,2.0,八根已追高、空間數值異常,新增,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,CORE,46.54000061491359,8a6789270bea2c1a9031ccbe5bc8484c71f903d0a9f542bde7ba87193ac453ee,2025-04-15 12:15:00+00:00,2025-04-15 12:00:00+00:00,0.0,,,-11.243862895265044,,,,,,,,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,NEO/USDT:USDT,NEO,小幣,2025-04-19 16:15:00+00:00,2025-04-19 16:30:00+00:00,5.578,5.508505714285715,0.0694942857142857,0.012458638528914616,0.8496023138105491,0.9225759768451524,1.214751593633337,1.281848438205821,2.982817869415799,0.1619437755951617,42.420754018829896,37.33299755398908,1.3443269403118796,False,3.5422248969386034,4.0,5.855977142857143,5.925471428571429,5.994965714285715,2025-04-20 10:45:00+00:00,5.508505714285715,原停損,敗,-1.0,-1.1422770407938776,-11.422770407938776,2025-04-19 16:30:00+00:00,LONG,LONG,V85暴漲前布局,0.1855991468963581,,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.1852146802519702,-0.1629565673315335,,,,,2025-04-20 10:45:00+00:00,5.508505714285715,原停損,0.0,-1.0,-1.1435780660280392,-11.422770407938776,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,6.012,已平倉,2.0,八根已追高、空間數值異常,,,,,,,,,,,,,,,4.0,,,,,False,2025-04,0.1855991468963581,False,False,-11.422770407938776,保留V94核心,,,LONG過去24小時已有2筆進場,核心,CORE,0.1855991468963581,8967ff647b054c10023c8656cfa7e5bf6d67538890ea68a6538c14129b2d4b73,2025-04-19 16:30:00+00:00,2025-04-19 16:15:00+00:00,0.0,,,-10.982191956808652,,,,,,,,,,,,,,,,,,,,,,
V84,均線假跌破站回,Binance,APT/USDT:USDT,APT,小幣,2025-04-20 11:30:00+00:00,2025-04-20 11:45:00+00:00,4.9383,4.867838571428571,0.0704614285714289,0.014268357242660207,0.7919013797044405,0.9939056812139356,2.007412376543414,2.008894932360155,4.802177858439233,0.5181058579325684,16.487034446404234,40.43251304354301,2.845051028673251,True,2.570129326799937,4.0,5.220145714285716,5.290607142857144,5.361068571428573,2025-04-21 22:00:00+00:00,4.947196947252526,含成本保本,勝,4.0,3.871422477258805,38.71422477258805,2025-04-20 11:45:00+00:00,LONG,LONG,V85暴漲前布局,0.1912066475132775,,只限BTCETH加大尾單,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.1306167462761924,-0.2167025036657796,2025-04-21 08:00:00+00:00,,,,2025-04-21 22:00:00+00:00,4.947196947252526,含成本保本,0.0,2.000000000000006,1.9351233623258914,18.73206166651722,0.0,0.0,WIN,2025-07-31 23:45:00+00:00,4.3163,已平倉,3.0,量能堆積過頭、八根已追高、空間數值異常,,,,,,,,,,,,,,,4.000000000000012,,,,,False,2025-04,0.1912066475132775,False,False,38.71422477258805,保留V94核心,,,LONG連敗冷卻中,核心,CORE,0.1912066475132775,97b334c40ffff810a4dc15174ca0f69fe44959eec325f8f023a0b4187261a1c7,2025-04-20 11:45:00+00:00,2025-04-20 11:30:00+00:00,5.0,短線轉弱或趨勢不夠順（效率0.88），使用5日線,,18.37116750086981,,,,,,,,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,BIO/USDT:USDT,BIO,小幣,2025-05-01 07:15:00+00:00,2025-05-01 07:30:00+00:00,0.07365,0.0710644,0.0025855999999999,0.03510658520027147,1.111721108976127,1.7822602928985851,2.965354039176237,1.4919717898802485,2.590909090909093,0.4056663222562638,5.623452970297048,47.36890035075926,7.737206461246093,True,6.283774903166821,4.0,0.0839923999999999,0.0865779999999999,0.0891635999999999,2025-05-01 23:00:00+00:00,0.0710644,原停損,敗,-1.0,-1.049915984738856,-10.49915984738856,2025-05-01 07:30:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,47.36890035075926,10.0,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.1163233944677079,-0.0888268431090062,,,,,2025-05-01 23:00:00+00:00,0.0710644,原停損,0.0,-1.0,-1.0503724319306933,-10.49915984738856,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,0.06071,已平倉,4.0,成交量瞬間過熱、結構太窄、八根已追高、停損太寬,,,,,,,,,,,,,,,3.9999999999999734,,,,,,,,,,,,,,LONG連敗冷卻中,新增,CORE,47.36890035075926,6dfc953e87096297daebe655b851de041a904b226b8b9553bc265c205c8bec3f,2025-05-01 07:30:00+00:00,2025-05-01 07:15:00+00:00,0.0,,,-10.164716452458164,,,,,,,,,,,,,,,,,,,,,,
V84,均線假跌破站回,Binance,FORM/USDT:USDT,FORM,小幣,2025-05-04 11:00:00+00:00,2025-05-04 11:15:00+00:00,2.168418457142857,2.145365357142857,0.023053099999999827,0.010631296705699029,0.3609774157719458,0.4167438414521163,1.2205369408806204,1.15883608478666,3.344664778092522,0.1871324745180891,6.528245184844811,32.92632249798882,2.135017983952792,False,3.2261098486348514,4.000000000000038,2.260630857142857,2.283638571428572,2.306646285714286,2025-05-05 06:15:00+00:00,2.306646285714286,TP3賣全部剩餘,勝,4.0,3.828310365807437,38.28310365807437,2025-05-04 11:15:00+00:00,LONG,LONG,V85暴漲前布局,0.1756001965081643,,只限BTCETH加大尾單,5,進場前歷史：5日均線持有品質較高,短線轉弱或趨勢不夠順（效率0.39），使用5日線,1,4,5.0,False,一般配置,0.5,0.2,0.15,0.15,-0.0355504893805809,-0.1316144004005326,2025-05-04 23:30:00+00:00,2025-05-05 06:00:00+00:00,2025-05-05 06:15:00+00:00,2025-05-09 00:00:00+00:00,2025-05-05 06:15:00+00:00,2.306646285714286,TP3賣全部剩餘,0.0,5.613990338644167,4.574938343402274,54.40861275727954,0.0,0.0,WIN,2025-07-31 23:45:00+00:00,3.7822,已平倉,0.0,,核心,,,,,,,,,,,,,,4.000000000000038,,,,,False,2025-05,0.1756001965081643,False,False,38.28310365807437,保留V94核心,,,,,CORE,0.1756001965081643,48aab0cb99ae52a82ce43c7eae88c9b700fc2d53787d91abdaa487e239999611,2025-05-04 11:15:00+00:00,2025-05-04 11:00:00+00:00,5.0,短線轉弱或趨勢不夠順（效率0.11），使用5日線,,43.807791856969494,2.1686,2.168418457142857,2025-05-04 11:15:00+00:00,2025-05-04 11:15:00+00:00,2.1455922857142857,2.1465,2025-05-04 08:45:00+00:00,0.0075642857142857855,0.15,2.145365357142857,0.1972630297901956,2.260630857142857,4.000000000000038,2.168418457142857,等回踩重新定價,,,,,,,
V84,壓縮早突破,Binance,RIF/USDT:USDT,RIF,小幣,2025-05-06 09:15:00+00:00,2025-05-06 09:30:00+00:00,0.04482,0.0440870857142857,0.0007329142857142,0.016352393701791625,1.33423790140208,0.6513926325247166,3.20978070784672,1.6065824449929418,3.0260416666666856,0.7575601709137393,5.580461562451268,49.668026212590746,0.022316447221593,False,2.8658346941339023,4.0,0.0477516571428571,0.0484845714285714,0.0492174857142857,2025-05-06 09:30:00+00:00,0.0440870857142857,原停損,敗,-1.0,-1.108186338316973,-11.081863383169727,2025-05-06 09:30:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,49.668026212590746,10.0,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.2378876057863316,-0.1813385987407469,,,,,2025-05-06 09:30:00+00:00,0.0440870857142857,原停損,0.0,-1.0,-1.1091756276313716,-11.08186338316971,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,0.05617,已平倉,2.0,成交量瞬間過熱、八根已追高,新增,,,,,,,,,,,,,,3.999999999999858,,,,,,,,,,,,,,,,CORE,49.668026212590746,b7486346ddd069554fd58fa578733886591ff90b5d337d5c33b71ccf4bfd41a8,2025-05-06 09:30:00+00:00,2025-05-06 09:15:00+00:00,0.0,,,-11.106930461618987,,,,,,,,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,ENA/USDT:USDT,ENA,小幣,2025-05-16 13:45:00+00:00,2025-05-16 14:00:00+00:00,0.3906,0.3735779999999999,0.017022,0.043579109062980265,2.1437908496731994,1.5068849051701694,2.309479894426332,1.6069138102549063,3.6321839080459815,0.5659164967232975,4.241569733286325,45.46752823054578,0.8958280010238129,False,4.463217617911116,4.0,0.4586880000000001,0.4757100000000002,0.4927320000000002,2025-05-16 16:30:00+00:00,0.3735779999999999,原停損,敗,-1.0,-1.0400380740481854,-10.400380740481854,2025-05-16 14:00:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,45.46752823054578,10.0,只限BTCETH加大尾單,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.1723456089518154,-0.1809091431047319,,,,,2025-05-16 16:30:00+00:00,0.3735779999999999,原停損,0.0,-1.0,-1.0404041945717304,-10.400380740481852,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,0.5692,已平倉,2.0,八根已追高、停損太寬,新增,,,,,,,,,,,,,,3.9999999999999836,,,,,,,,,,,,,,,,CORE,45.46752823054578,fb628517f988002ea822ea43e121fbf473bcd8939362dd08be705ef2042d07fb,2025-05-16 14:00:00+00:00,2025-05-16 13:45:00+00:00,0.0,,,-10.302718326317358,,,,,,,,,,,,,,,,,,,,,,
V84,均線假跌破站回,Binance,BTCDOM/USDT:USDT,BTCDOM,小幣,2025-05-17 16:15:00+00:00,2025-05-17 17:15:00+00:00,5018.180857142857,4974.280357142857,43.90050000000065,0.00874828971887549,0.5953216139830575,0.5953216139830575,1.3682562171432833,1.5276213911984429,3.378323108384508,0.3113319466868006,13.190788400691336,36.3614215294916,0.8329016060255601,False,1.2,4.0,5193.78285714286,5237.578571428575,5281.37428571429,2025-05-18 05:00:00+00:00,4974.280357142857,原停損,敗,-1.0,-1.2035031225569068,-12.035031225569067,2025-05-17 16:30:00+00:00,LONG,LONG,V85暴漲前布局,0.1832137735389745,,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,0.0283822879890327,0.0920305411902218,,,,,2025-05-18 05:00:00+00:00,4974.280357142857,原停損,0.0,-1.0,-1.204854502633387,-12.035031225569067,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,4463.8,已平倉,1.0,八根已追高,,,,,,,,,,,,,,,4.0,,,,,False,2025-05,0.1832137735389745,False,False,-12.035031225569067,保留V94核心,,,LONG連敗冷卻中,核心,CORE,0.1832137735389745,bff2408b1adf1808b6289f733ad59498de0b84bd3cce1241a4f6a2a945415561,2025-05-17 17:15:00+00:00,2025-05-17 16:15:00+00:00,0.0,,,-11.807073038396718,5018.6,5018.180857142857,2025-05-17 16:30:00+00:00,2025-05-17 17:15:00+00:00,4974.8042857142855,4976.9,2025-05-17 15:30:00+00:00,17.464285714285456,0.15,4974.280357142857,0.23926020158537842,5193.78285714286,4.0,5018.180857142857,等回踩重新定價,,,,,,,
